trajectory,time,wealth,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
4,6,135.429899757828,0.5599999999999999,0.0,0.0,0.12000000000000002,0.13999999999999999,0.18000000000000002,DP
4,7,133.83903126360653,0.5599999999999999,0.0,0.0,0.12000000000000002,0.13999999999999999,0.18000000000000002,DP
4,8,155.38788096815574,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
4,9,176.40375419122935,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
4,10,159.59372297796963,,,,,,,DP
5,0,100.0,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
5,1,104.59081328380886,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
5,2,109.06713641986683,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
5,3,108.69559321237011,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
5,4,110.44762603098464,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
5,5,114.18211555955813,0.4,0.13999999999999999,0.06,0.12000000000000002,0.1,0.18000000000000002,DP
5,6,95.30065542183762,0.5599999999999999,0.0,0.0,0.12000000000000002,0.13999999999999999,0.18000000000000002,DP
5,7,89.89944147479396,0.5599999999999999,0.0,0.0,0.12000000000000002,0.13999999999999999,0.18000000000000002,DP
5,8,84.8823875465135,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
5,9,87.69927623947625,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
5,10,109.73335758846201,,,,,,,DP
6,0,100.0,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
